trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1289,False,"{'a': 0.003, 'e': 0.02098389584444467}",25,20,7.6531210585208,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.003, 'e': 0.020921038490085878}",35,10,36.55709295350983,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.003, 'e': 0.020858369425214716}",20,8,21.973731040374382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.003, 'e': 0.020795888085809178}",20,11,20.549598234136006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.003, 'e': 0.02073359390953679}",20,10,17.01247203926509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.003, 'e': 0.02067148633574953}",25,11,24.758437694076562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.003, 'e': 0.020609564805478826}",30,20,20.6785611098119,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.003, 'e': 0.02054782876143049}",20,13,13.48712390583159,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.003, 'e': 0.020486277647979705}",25,10,26.216577974940115,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.003, 'e': 0.020424910911166032}",20,8,22.755049816252725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.003, 'e': 0.020363727998688425}",20,6,27.351593614036346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.003, 'e': 0.02030272835990026}",25,3,37.08814196625482,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.003, 'e': 0.02024191144580439}",20,2,22.985908497483624,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.003, 'e': 0.020181276709048155}",25,18,14.962686629068756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.003, 'e': 0.020120823603918526}",20,7,25.736232238566156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.003, 'e': 0.020060551586337145}",25,20,7.844777653691627,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.003, 'e': 0.02000046011385546}",30,18,18.90873779688613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.003, 'e': 0.019940548645649796}",20,12,13.703457859371188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.003, 'e': 0.01988081664251654}",25,19,8.647166688130783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.003, 'e': 0.01982126356686726}",25,14,20.930662727195305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.003, 'e': 0.019761888882723885}",25,0,37.668624182056256,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1310,False,"{'a': 0.003, 'e': 0.01970269205571384}",20,5,25.01747007021693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.003, 'e': 0.019643672553065292}",20,14,11.259098419036706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.003, 'e': 0.019584829843602315}",20,14,12.632151478377143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.003, 'e': 0.019526163397740135}",25,8,32.73561638302827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.003, 'e': 0.019467672687480328}",25,11,25.468617018166885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.003, 'e': 0.019409357186406115}",20,13,12.532279188316586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.003, 'e': 0.01935121636967759}",20,16,8.99393253618338,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.003, 'e': 0.019293249714027027}",25,7,27.877577217401665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.003, 'e': 0.01923545669775411}",25,19,9.1692619903253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.003, 'e': 0.01917783680072131}",20,11,16.378589337851853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.003, 'e': 0.019120389504349168}",25,9,28.168050919381557,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.003, 'e': 0.019063114291611637}",25,0,33.60476473903386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1322,False,"{'a': 0.003, 'e': 0.019006010647031397}",20,0,-9.71486168758077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1323,False,"{'a': 0.003, 'e': 0.01894907805667527}",30,1,-1.3897677406692488,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1324,False,"{'a': 0.003, 'e': 0.01889231600814957}",20,6,23.296637548166856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.003, 'e': 0.018835723990595455}",20,14,11.832958608702024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.003, 'e': 0.0187793014946844}",20,11,17.351255662198888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.003, 'e': 0.018723048012613555}",30,4,38.84682872807079,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.003, 'e': 0.018666963038101215}",30,18,23.799598135997364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.003, 'e': 0.01861104606638221}",20,15,10.772388422843434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.003, 'e': 0.01855529659420343}",25,5,39.288464205486136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.003, 'e': 0.018499714119819242}",20,0,27.0350731425189,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.003, 'e': 0.018444298142987012}",20,10,17.85565099852964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.003, 'e': 0.018389048164962566}",20,0,28.730620970449657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.003, 'e': 0.018333963688495727}",25,13,21.50225398115639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.003, 'e': 0.018279044217825845}",30,21,17.692904552908587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.003, 'e': 0.018224289258677303}",20,6,-14.619539105766863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1337,False,"{'a': 0.003, 'e': 0.0181696983182551}",20,16,8.60847482563005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.003, 'e': 0.01811527090524041}",30,15,22.619183873033204,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.003, 'e': 0.018061006529786143}",20,13,11.963503846085288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.003, 'e': 0.018006904703512558}",25,7,32.61982372756445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.003, 'e': 0.01795296493950285}",25,8,30.166426817606123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.003, 'e': 0.017899186752298794}",20,10,15.310244426485927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.003, 'e': 0.017845569657896316}",20,11,17.358226811935527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.003, 'e': 0.017792113173741214}",20,10,17.13573688947305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.003, 'e': 0.017738816818724773}",25,14,22.074960215359404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.003, 'e': 0.017685680113179437}",20,0,27.791859670633468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1347,False,"{'a': 0.003, 'e': 0.0176327025788745}",25,0,37.42917170087261,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1348,False,"{'a': 0.003, 'e': 0.017579883739011794}",20,0,6.882323175504499,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1349,False,"{'a': 0.003, 'e': 0.0175272231182214}",20,10,14.89793648474358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.003, 'e': 0.017474720242557397}",30,16,27.35112561851209,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.003, 'e': 0.017422374639493515}",25,13,23.848369021225842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.003, 'e': 0.017370185837918987}",20,7,24.17939238266805,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.003, 'e': 0.017318153368134255}",35,0,44.032028989368484,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.003, 'e': 0.01726627676184673}",25,8,33.000293353959385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.003, 'e': 0.017214555552166607}",20,12,15.829165926205487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.003, 'e': 0.017162989273602654}",20,5,24.73308833134313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.003, 'e': 0.017111577462058016}",35,18,32.539421305094564,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.003, 'e': 0.017060319654826052}",30,18,24.115290221807648,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.003, 'e': 0.017009215390586124}",20,0,27.69902651692403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.003, 'e': 0.016958264209399526}",30,4,40.43328342724891,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.003, 'e': 0.01690746565270528}",25,0,39.189773429792524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1362,False,"{'a': 0.003, 'e': 0.01685681926331603}",30,3,-2.0420945273638536,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
1363,False,"{'a': 0.003, 'e': 0.016806324585413937}",20,12,14.985966874211863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.003, 'e': 0.016755981164546553}",30,19,22.51601011418699,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.003, 'e': 0.016705788547622755}",20,12,17.59436809213849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.003, 'e': 0.016655746282908664}",20,9,20.290671729780634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.003, 'e': 0.01660585392002353}",25,16,14.68940871931712,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.003, 'e': 0.016556111009935766}",35,13,41.28931869628177,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.003, 'e': 0.016506517104958845}",25,8,32.107706658077085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.003, 'e': 0.016457071758747287}",20,0,32.279752757680114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1371,False,"{'a': 0.003, 'e': 0.016407774526292645}",30,8,39.35281122083871,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.003, 'e': 0.01635862496391949}",30,21,16.991969099554808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.003, 'e': 0.01630962262928145}",30,9,35.750074070305374,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.003, 'e': 0.016260767081357142}",25,0,27.19175654895225,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1375,False,"{'a': 0.003, 'e': 0.016212057880446332}",30,12,37.31041875055619,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.003, 'e': 0.016163494588165874}",20,7,22.204830456633186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.003, 'e': 0.016115076767445814}",25,11,22.980384855463498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.003, 'e': 0.01606680398252544}",20,15,8.616526412741512,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.003, 'e': 0.016018675798949358}",20,9,18.87545870531377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.003, 'e': 0.015970691783563595}",25,8,32.17945440199995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.003, 'e': 0.015922851504511698}",20,6,17.243281370323338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.003, 'e': 0.015875154531230805}",20,12,17.204533836501156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.003, 'e': 0.015827600434447853}",30,17,23.86602445100918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.003, 'e': 0.015780188786175646}",25,17,14.926534471599727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.003, 'e': 0.015732919159709032}",20,14,10.643778695665976,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.003, 'e': 0.015685791129621054}",25,14,20.46539391152178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.003, 'e': 0.015638804271759118}",20,16,7.262610266629069,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.003, 'e': 0.015591958163241193}",20,9,22.575173468026314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.003, 'e': 0.015545252382451996}",30,22,17.132346803199994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.003, 'e': 0.015498686509039157}",20,7,21.879252530845307,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.003, 'e': 0.015452260123909515}",20,9,16.6638738373142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.003, 'e': 0.015405972809225293}",25,17,16.274594685673243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.003, 'e': 0.015359824148400343}",30,7,36.654382892937925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.003, 'e': 0.015313813726096408}",25,13,22.329084759318263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.003, 'e': 0.015267941128219376}",25,17,12.993118177002277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.003, 'e': 0.015222205941915557}",25,15,17.639673906329325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.003, 'e': 0.015176607755567978}",20,13,1.3776771267032215,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.003, 'e': 0.015131146158792626}",30,4,43.021209331914505,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.003, 'e': 0.01508582074243484}",20,0,35.21219865745431,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.003, 'e': 0.015040631098565566}",25,0,40.791893555791376,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.003, 'e': 0.014995576820477703}",20,10,16.973180746234014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.003, 'e': 0.014950657502682445}",20,1,25.725052888445827,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.003, 'e': 0.014905872740905627}",20,11,21.19684351875074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.003, 'e': 0.014861222132084092}",20,0,25.70447046994738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.003, 'e': 0.014816705274362072}",25,17,15.55074583944287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.003, 'e': 0.014772321767087523}",25,9,28.60515718886405,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.003, 'e': 0.014728071210808588}",20,8,20.306694319365775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.003, 'e': 0.014683953207269966}",30,17,25.064034273207632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.003, 'e': 0.014639967359409327}",20,7,20.951774740692223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.003, 'e': 0.014596113271353742}",25,9,30.811729794192143,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.003, 'e': 0.014552390548416123}",20,9,17.753737574452607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.003, 'e': 0.01450879879709168}",35,13,42.074666603376244,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.003, 'e': 0.014465337625054335}",20,9,17.408177177585465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.003, 'e': 0.014422006641153255}",25,16,19.267111216616783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.003, 'e': 0.014378805455409293}",35,20,29.340068498277716,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.003, 'e': 0.01433573367901149}",35,9,38.87314526347815,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.003, 'e': 0.014292790924313561}",20,6,18.688867501519198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.003, 'e': 0.014249976804830427}",20,12,13.218031098062367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.003, 'e': 0.014207290935234726}",20,8,21.9601124063296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.003, 'e': 0.014164732931353353}",20,7,23.539198448042214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.003, 'e': 0.014122302410163962}",25,3,36.767468924423305,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.003, 'e': 0.014079998989791587}",25,3,30.07464050931425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.003, 'e': 0.014037822289505161}",25,14,23.43589763340921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.003, 'e': 0.013995771929714095}",20,4,29.74302208330869,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.003, 'e': 0.013953847531964868}",25,17,14.607605667318921,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.003, 'e': 0.01391204871893762}",25,17,15.57876860876558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.003, 'e': 0.013870375114442744}",25,12,19.909389234630925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.003, 'e': 0.01382882634341754}",20,5,23.978915291057092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.003, 'e': 0.013787402031922757}",20,10,17.766957187748584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.003, 'e': 0.013746101807139326}",30,10,36.524472615439464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.003, 'e': 0.013704925297364945}",35,19,27.764981812208347,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.003, 'e': 0.01366387213201075}",20,0,25.731781982206765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1433,False,"{'a': 0.003, 'e': 0.013622941941597973}",35,12,39.06398523030118,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.003, 'e': 0.013582134357754625}",25,6,32.49331012849893,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.003, 'e': 0.013541449013212178}",25,13,21.963256452564057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.003, 'e': 0.013500885541802265}",25,10,22.56296150893087,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.003, 'e': 0.013460443578453348}",20,0,30.528978548497534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1438,False,"{'a': 0.003, 'e': 0.013420122759187495}",20,11,17.802691043659102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.003, 'e': 0.01337992272111706}",30,0,49.09991325546465,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.003, 'e': 0.013339843102441431}",20,6,21.249784380816468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.003, 'e': 0.013299883542443767}",20,0,26.4589703048985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.003, 'e': 0.01326004368148776}",20,15,9.33529446199767,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.003, 'e': 0.013220323161014392}",25,0,43.10682147491144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1444,False,"{'a': 0.003, 'e': 0.01318072162353872}",20,11,18.28022366863469,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.003, 'e': 0.01314123871264662}",25,2,37.84373380043363,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.003, 'e': 0.013101874072991637}",30,0,43.27416303725003,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1447,False,"{'a': 0.003, 'e': 0.013062627350291747}",35,15,32.41793734904744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.003, 'e': 0.013023498191326184}",30,22,13.323627889131199,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.003, 'e': 0.012984486243932251}",20,0,28.51551929592551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.003, 'e': 0.012945591157002159}",20,9,22.924899584231632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.003, 'e': 0.012906812580479862}",25,8,26.153662343052737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.003, 'e': 0.012868150165357922}",25,14,20.724969778172927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.003, 'e': 0.01282960356367432}",30,4,49.891040837708196,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.003, 'e': 0.01279117242850939}",20,6,22.734528935252595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.003, 'e': 0.012752856413982657}",25,0,21.46824849176171,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1456,False,"{'a': 0.003, 'e': 0.012714655175249731}",25,17,13.390217635766108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.003, 'e': 0.012676568368499208}",20,7,24.172167377139914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.003, 'e': 0.012638595650949566}",20,2,34.58153514425495,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.003, 'e': 0.012600736680846106}",20,8,20.274370115556504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.003, 'e': 0.012562991117457817}",20,12,6.9869985917826805,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.003, 'e': 0.012525358621074385}",20,10,14.632964732451507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.003, 'e': 0.01248783885300309}",20,0,26.394970940309978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1463,False,"{'a': 0.003, 'e': 0.012450431475565764}",25,10,28.37623734578552,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.003, 'e': 0.012413136152095758}",20,0,35.290291453676474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.003, 'e': 0.012375952546934911}",20,6,23.45973486639218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.003, 'e': 0.012338880325430523}",30,23,13.69691197461165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.003, 'e': 0.012301919153932363}",20,14,9.073600250727452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.003, 'e': 0.012265068699789616}",35,23,22.131676734942104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.003, 'e': 0.012228328631347955}",20,5,28.82328360536665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.003, 'e': 0.012191698617946518}",30,20,19.317751859056745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.003, 'e': 0.012155178329914935}",20,8,24.834105949820774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
